ID,DATE,Timestamp,TIME,WEEK,ACCURACY,X,Y
fa10-01-81,2010-10-26 20:15,1288091700,20,3,877,649,956
fa10-01-81,2010-10-26 20:48,1288093680,20,3,877,649,956
fa10-01-81,2010-10-26 21:20,1288095600,21,3,108,-9,-51
fa10-01-81,2010-10-27 0:05,1288105500,0,4,108,-14,-58
fa10-01-81,2010-10-27 0:29,1288106940,0,4,108,-33,-81
fa10-01-81,2010-10-27 17:14,1288167240,17,4,56,3690,3896
fa10-01-81,2010-10-27 17:47,1288169220,17,4,605,3737,3904
fa10-01-81,2010-10-27 18:21,1288171260,18,4,95,3862,4082
fa10-01-81,2010-10-28 11:49,1288234140,11,5,57,3769,3979
fa10-01-81,2010-10-28 17:26,1288254360,17,5,605,3737,3904
fa10-01-81,2010-10-28 18:50,1288259400,18,5,150,-57,56
fa10-01-81,2010-10-29 8:44,1288309440,8,6,150,-40,-86
fa10-01-81,2010-10-29 10:12,1288314720,10,6,48,3768,3965
fa10-01-81,2010-10-29 16:34,1288337640,16,6,605,3737,3904
fa10-01-81,2010-10-29 17:19,1288340340,17,6,605,3737,3904
fa10-01-81,2010-10-30 12:27,1288409220,12,7,150,-40,-86
fa10-01-81,2010-10-30 13:00,1288411200,13,7,150,-40,-86
fa10-01-81,2010-10-30 13:33,1288413180,13,7,150,-40,-86
fa10-01-81,2010-10-30 14:06,1288415160,14,7,150,-40,-86
fa10-01-81,2010-10-30 14:39,1288417140,14,7,150,-40,-86
fa10-01-81,2010-10-30 19:43,1288435380,19,7,108,5,-36
fa10-01-81,2010-10-30 20:15,1288437300,20,7,108,7,-33
fa10-01-81,2010-10-30 20:48,1288439280,20,7,108,7,-33
fa10-01-81,2010-10-30 21:22,1288441320,21,7,791,292,110
fa10-01-81,2010-10-30 21:54,1288443240,21,7,108,6,-33
fa10-01-81,2010-10-30 22:27,1288445220,22,7,108,-1,-42
fa10-01-81,2010-10-30 23:01,1288447260,23,7,108,-11,-51
fa10-01-81,2010-10-30 23:33,1288449180,23,7,108,-1,-42
fa10-01-81,2010-10-31 0:06,1288451160,0,1,108,-4,-45
fa10-01-81,2010-10-31 12:48,1288496880,12,1,266,-941,-979
fa10-01-81,2010-10-31 21:00,1288526400,21,1,150,-40,-86
fa10-01-81,2010-11-01 14:42,1288590120,14,2,70,3763,3957
fa10-01-81,2010-11-02 8:03,1288652580,8,3,150,-40,-86
fa10-01-81,2010-11-02 8:36,1288654560,8,3,150,-40,-86
fa10-01-81,2010-11-02 9:42,1288658520,9,3,93,2880,2967
fa10-01-81,2010-11-02 12:03,1288666980,12,3,60,3781,3884
fa10-01-81,2010-11-02 12:36,1288668960,12,3,60,3781,3884
fa10-01-81,2010-11-02 13:09,1288670940,13,3,60,3780,3881
fa10-01-81,2010-11-02 13:42,1288672920,13,3,70,3821,4017
fa10-01-81,2010-11-03 19:55,1288781700,19,4,75,3824,4074
fa10-01-81,2010-11-04 12:15,1288840500,12,5,65,4271,4543
fa10-01-81,2010-11-05 8:13,1288912380,8,6,150,-40,-86
fa10-01-81,2010-11-05 8:57,1288915020,8,6,150,-40,-86
fa10-01-81,2010-11-05 9:30,1288917000,9,6,150,-40,-86
fa10-01-81,2010-11-05 10:03,1288918980,10,6,70,3798,3997
fa10-01-81,2010-11-05 10:36,1288920960,10,6,70,3798,4001
fa10-01-81,2010-11-05 11:11,1288923060,11,6,70,3771,4002
fa10-01-81,2010-11-05 11:44,1288925040,11,6,36,3780,3992
fa10-01-81,2010-11-05 12:16,1288926960,12,6,44,3842,4070
fa10-01-81,2010-11-05 13:00,1288929600,13,6,605,3737,3904
