ID,DATE,Timestamp,TIME,WEEK,ACCURACY,X,Y
fa10-01-78,2010-10-13 10:11,1286932260,10,4,60,96,103
fa10-01-78,2010-10-13 10:22,1286932920,10,4,58,40,70
fa10-01-78,2010-10-13 10:29,1286933340,10,4,58,28,68
fa10-01-78,2010-10-13 11:00,1286935200,11,4,60,11,45
fa10-01-78,2010-10-13 11:11,1286935860,11,4,60,34,67
fa10-01-78,2010-10-13 11:20,1286936400,11,4,60,33,62
fa10-01-78,2010-10-13 11:31,1286937060,11,4,60,31,67
fa10-01-78,2010-10-13 11:41,1286937660,11,4,720,3773,6036
fa10-01-78,2010-10-13 11:51,1286938260,11,4,58,51,85
fa10-01-78,2010-10-13 12:01,1286938860,12,4,60,20,52
fa10-01-78,2010-10-13 12:11,1286939460,12,4,60,13,53
fa10-01-78,2010-10-13 12:21,1286940060,12,4,58,31,65
fa10-01-78,2010-10-13 12:31,1286940660,12,4,58,25,60
fa10-01-78,2010-10-13 12:42,1286941320,12,4,58,26,58
fa10-01-78,2010-10-13 12:52,1286941920,12,4,60,42,69
fa10-01-78,2010-10-13 13:01,1286942460,13,4,58,27,62
fa10-01-78,2010-10-13 13:11,1286943060,13,4,60,35,68
fa10-01-78,2010-10-13 13:21,1286943660,13,4,58,21,50
fa10-01-78,2010-10-13 13:32,1286944320,13,4,58,39,65
fa10-01-78,2010-10-13 13:42,1286944920,13,4,58,53,82
fa10-01-78,2010-10-13 13:51,1286945460,13,4,58,34,66
fa10-01-78,2010-10-13 14:02,1286946120,14,4,58,18,52
fa10-01-78,2010-10-13 14:12,1286946720,14,4,60,36,69
fa10-01-78,2010-10-13 14:22,1286947320,14,4,60,16,51
fa10-01-78,2010-10-13 14:32,1286947920,14,4,58,20,57
fa10-01-78,2010-10-13 14:42,1286948520,14,4,58,32,67
fa10-01-78,2010-10-13 14:52,1286949120,14,4,58,37,71
fa10-01-78,2010-10-13 19:32,1286965920,19,4,60,22,53
fa10-01-78,2010-10-13 19:43,1286966580,19,4,58,34,71
fa10-01-78,2010-10-13 19:53,1286967180,19,4,60,24,52
fa10-01-78,2010-10-13 20:03,1286967780,20,4,58,35,58
fa10-01-78,2010-10-13 20:13,1286968380,20,4,60,29,62
fa10-01-78,2010-10-13 20:23,1286968980,20,4,58,25,59
fa10-01-78,2010-10-13 20:57,1286971020,20,4,60,33,58
fa10-01-78,2010-10-13 21:30,1286973000,21,4,58,35,59
fa10-01-78,2010-10-13 22:02,1286974920,22,4,58,26,49
fa10-01-78,2010-10-13 22:34,1286976840,22,4,60,21,50
fa10-01-78,2010-10-13 22:44,1286977440,22,4,58,25,53
fa10-01-78,2010-10-14 22:24,1287062640,22,5,58,2378,2417
fa10-01-78,2010-10-14 22:28,1287062880,22,5,58,2423,2472
fa10-01-78,2010-10-14 22:38,1287063480,22,5,58,2368,2405
fa10-01-78,2010-10-14 22:58,1287064680,22,5,97,3,52
fa10-01-78,2010-10-14 23:21,1287066060,23,5,68,259,351
fa10-01-78,2010-10-15 0:07,1287068820,0,6,60,30,68
fa10-01-78,2010-10-15 0:15,1287069300,0,6,58,40,75
fa10-01-78,2010-10-15 0:43,1287070980,0,6,58,38,68
fa10-01-78,2010-10-15 1:04,1287072240,1,6,129,268,431
fa10-01-78,2010-10-15 14:20,1287120000,14,6,60,-24,30
fa10-01-78,2010-10-15 14:47,1287121620,14,6,65,3325,3672
fa10-01-78,2010-10-15 15:27,1287124020,15,6,57,3317,3760
fa10-01-78,2010-10-15 15:36,1287124560,15,6,58,3362,3704
fa10-01-78,2010-10-15 16:36,1287128160,16,6,318,3327,3780
fa10-01-78,2010-10-15 16:47,1287128820,16,6,58,3347,3765
fa10-01-78,2010-10-15 17:07,1287130020,17,6,80,3473,3855
fa10-01-78,2010-10-15 17:27,1287131220,17,6,58,3326,3693
fa10-01-78,2010-10-15 17:57,1287133020,17,6,58,3275,3627
fa10-01-78,2010-10-15 18:25,1287134700,18,6,58,3284,3692
fa10-01-78,2010-10-15 18:56,1287136560,18,6,58,3276,3679
fa10-01-78,2010-10-15 19:15,1287137700,19,6,60,3288,3706
fa10-01-78,2010-10-15 19:34,1287138840,19,6,60,2759,2814
fa10-01-78,2010-10-15 19:45,1287139500,19,6,89,2984,3037
fa10-01-78,2010-10-15 20:15,1287141300,20,6,60,2984,3058
fa10-01-78,2010-10-16 11:37,1287196620,11,7,82,2912,2954
fa10-01-78,2010-10-16 12:18,1287199080,12,7,51,2034,2027
fa10-01-78,2010-10-16 12:28,1287199680,12,7,54,1989,1969
fa10-01-78,2010-10-16 12:38,1287200280,12,7,27,2024,2018
fa10-01-78,2010-10-16 12:48,1287200880,12,7,54,2024,2020
fa10-01-78,2010-10-16 12:58,1287201480,12,7,68,2061,2025
fa10-01-78,2010-10-16 13:08,1287202080,13,7,18,2044,2039
fa10-01-78,2010-10-16 13:18,1287202680,13,7,55,2024,2013
fa10-01-78,2010-10-16 13:28,1287203280,13,7,68,1950,1922
fa10-01-78,2010-10-16 13:38,1287203880,13,7,101,2026,1969
fa10-01-78,2010-10-16 13:48,1287204480,13,7,55,2050,2047
fa10-01-78,2010-10-16 13:58,1287205080,13,7,55,2034,2030
