ID,DATE,Timestamp,TIME,WEEK,ACCURACY,X,Y
sp10-01-41,2010-07-23 11:53,1279853580,11,6,90,-214220,-244529
sp10-01-41,2010-07-23 12:23,1279855380,12,6,2416,-182370,-208948
sp10-01-41,2010-07-23 12:54,1279857240,12,6,2248,-33787,-42401
sp10-01-41,2010-07-23 13:24,1279859040,13,6,816,1699,962
sp10-01-41,2010-07-23 13:55,1279860900,13,6,116,38,38
sp10-01-41,2010-07-23 14:24,1279862640,14,6,606,2144,4158
sp10-01-41,2010-07-23 14:55,1279864500,14,6,116,38,38
sp10-01-41,2010-07-23 15:24,1279866240,15,6,116,37,35
sp10-01-41,2010-07-23 15:56,1279868160,15,6,60,-15,-17
sp10-01-41,2010-07-23 16:25,1279869900,16,6,1050,4567,5489
sp10-01-41,2010-07-23 16:56,1279871760,16,6,116,38,38
sp10-01-41,2010-07-23 17:26,1279873560,17,6,117,36,31
sp10-01-41,2010-07-23 17:56,1279875360,17,6,116,37,35
sp10-01-41,2010-07-23 18:27,1279877220,18,6,116,38,38
sp10-01-41,2010-07-23 18:57,1279879020,18,6,116,37,35
sp10-01-41,2010-07-23 21:28,1279888080,21,6,791,252,-425
sp10-01-41,2010-07-23 21:59,1279889940,21,6,862,611,1326
sp10-01-41,2010-07-23 22:29,1279891740,22,6,862,611,1326
sp10-01-41,2010-07-23 22:59,1279893540,22,6,1050,4567,5489
sp10-01-41,2010-07-23 23:29,1279895340,23,6,116,38,38
sp10-01-41,2010-07-24 0:00,1279897200,0,7,117,36,31
sp10-01-41,2010-07-24 0:29,1279898940,0,7,116,38,38
sp10-01-41,2010-07-24 0:59,1279900740,0,7,116,37,35
sp10-01-41,2010-07-24 1:29,1279902540,1,7,117,36,31
sp10-01-41,2010-07-24 1:59,1279904340,1,7,116,38,38
sp10-01-41,2010-07-24 2:29,1279906140,2,7,116,38,38
sp10-01-41,2010-07-24 2:59,1279907940,2,7,791,252,-425
sp10-01-41,2010-07-24 3:30,1279909800,3,7,791,252,-425
sp10-01-41,2010-07-24 3:59,1279911540,3,7,791,252,-425
sp10-01-41,2010-07-24 4:29,1279913340,4,7,791,252,-425
sp10-01-41,2010-07-24 4:59,1279915140,4,7,116,38,38
sp10-01-41,2010-07-24 5:29,1279916940,5,7,116,38,38
sp10-01-41,2010-07-24 5:59,1279918740,5,7,116,38,38
sp10-01-41,2010-07-24 6:29,1279920540,6,7,862,611,1326
sp10-01-41,2010-07-24 7:01,1279922460,7,7,2330,-18794,-34796
sp10-01-41,2010-07-24 7:30,1279924200,7,7,2517,-6204,-17067
sp10-01-41,2010-07-24 8:02,1279926120,8,7,24,-12340,-26808
sp10-01-41,2010-07-24 8:31,1279927860,8,7,16,-12317,-26757
sp10-01-41,2010-07-24 8:41,1279928460,8,7,16,-12347,-26797
sp10-01-41,2010-07-24 8:52,1279929120,8,7,16,-12347,-26824
sp10-01-41,2010-07-24 9:02,1279929720,9,7,32,-12333,-26773
sp10-01-41,2010-07-24 9:13,1279930380,9,7,16,-12323,-26763
sp10-01-41,2010-07-24 9:23,1279930980,9,7,1699,-19197,-37297
sp10-01-41,2010-07-24 9:34,1279931640,9,7,16,-15188,-28377
sp10-01-41,2010-07-24 10:04,1279933440,10,7,2,-15157,-28919
sp10-01-41,2010-07-24 10:13,1279933980,10,7,24,-15530,-29443
sp10-01-41,2010-07-24 10:24,1279934640,10,7,3,-15957,-29737
sp10-01-41,2010-07-24 10:34,1279935240,10,7,4,-15652,-29301
sp10-01-41,2010-07-24 10:43,1279935780,10,7,6,-15160,-28350
sp10-01-41,2010-07-24 10:53,1279936380,10,7,64,-14731,-28110
sp10-01-41,2010-07-24 11:03,1279936980,11,7,32,-14749,-28146
sp10-01-41,2010-07-24 11:14,1279937640,11,7,12,-14745,-28134
sp10-01-41,2010-07-24 11:24,1279938240,11,7,64,-14680,-28083
sp10-01-41,2010-07-24 11:34,1279938840,11,7,16,-14646,-28048
sp10-01-41,2010-07-24 11:44,1279939440,11,7,32,-14720,-28094
sp10-01-41,2010-07-24 11:54,1279940040,11,7,24,-14715,-28114
sp10-01-41,2010-07-24 12:05,1279940700,12,7,6,-14730,-28117
sp10-01-41,2010-07-24 12:15,1279941300,12,7,192,-23994,53499
sp10-01-41,2010-07-24 12:25,1279941900,12,7,1682,-6135,-11866
sp10-01-41,2010-07-24 12:35,1279942500,12,7,821,-1878,-3378
sp10-01-41,2010-07-24 15:06,1279951560,15,7,810,2600,-1472
sp10-01-41,2010-07-24 15:37,1279953420,15,7,862,611,1326
sp10-01-41,2010-07-24 16:07,1279955220,16,7,116,38,38
sp10-01-41,2010-07-24 16:37,1279957020,16,7,886,2111,3420
sp10-01-41,2010-07-24 17:07,1279958820,17,7,791,252,-425
sp10-01-41,2010-07-24 17:38,1279960680,17,7,866,-1501,-66
sp10-01-41,2010-07-24 18:07,1279962420,18,7,816,1699,962
sp10-01-41,2010-07-24 18:37,1279964220,18,7,791,252,-425
sp10-01-41,2010-07-24 19:07,1279966020,19,7,862,611,1326
sp10-01-41,2010-07-24 19:38,1279967880,19,7,862,611,1326
sp10-01-41,2010-07-24 20:08,1279969680,20,7,791,252,-425
sp10-01-41,2010-07-24 20:38,1279971480,20,7,791,252,-425
sp10-01-41,2010-07-24 21:09,1279973340,21,7,791,252,-425
sp10-01-41,2010-07-24 21:39,1279975140,21,7,862,611,1326
sp10-01-41,2010-07-24 22:10,1279977000,22,7,862,611,1326
sp10-01-41,2010-07-24 22:40,1279978800,22,7,862,611,1326
sp10-01-41,2010-07-24 23:10,1279980600,23,7,862,611,1326
sp10-01-41,2010-07-24 23:40,1279982400,23,7,117,36,31
sp10-01-41,2010-07-25 0:10,1279984200,0,1,862,611,1326
sp10-01-41,2010-07-25 0:41,1279986060,0,1,117,36,31
sp10-01-41,2010-07-25 1:10,1279987800,1,1,117,36,31
sp10-01-41,2010-07-25 1:40,1279989600,1,1,116,37,35
sp10-01-41,2010-07-25 2:10,1279991400,2,1,862,611,1326
sp10-01-41,2010-07-25 2:40,1279993200,2,1,862,611,1326
sp10-01-41,2010-07-25 3:10,1279995000,3,1,862,611,1326
sp10-01-41,2010-07-25 3:40,1279996800,3,1,60,-165,-164
sp10-01-41,2010-07-25 4:10,1279998600,4,1,60,-56,-71
sp10-01-41,2010-07-25 4:40,1280000400,4,1,60,-98,-99
sp10-01-41,2010-07-25 5:10,1280002200,5,1,116,38,38
sp10-01-41,2010-07-25 5:40,1280004000,5,1,866,-1501,-66
sp10-01-41,2010-07-25 6:11,1280005860,6,1,60,-56,-71
sp10-01-41,2010-07-25 6:40,1280007600,6,1,39,-36,-29
sp10-01-41,2010-07-25 7:11,1280009460,7,1,116,38,38
sp10-01-41,2010-07-25 7:40,1280011200,7,1,116,38,38
sp10-01-41,2010-07-25 8:11,1280013060,8,1,862,611,1326
sp10-01-41,2010-07-25 8:40,1280014800,8,1,116,38,38
sp10-01-41,2010-07-25 9:11,1280016660,9,1,60,-53,-63
sp10-01-41,2010-07-25 9:41,1280018460,9,1,862,611,1326
sp10-01-41,2010-07-25 10:10,1280020200,10,1,60,-167,-142
sp10-01-41,2010-07-25 10:41,1280022060,10,1,60,-24,-15
sp10-01-41,2010-07-25 11:11,1280023860,11,1,862,611,1326
sp10-01-41,2010-07-25 11:42,1280025720,11,1,791,252,-425
sp10-01-41,2010-07-25 12:12,1280027520,12,1,862,611,1326
sp10-01-41,2010-07-25 12:42,1280029320,12,1,116,37,35
sp10-01-41,2010-07-25 13:12,1280031120,13,1,972,7178,9123
sp10-01-41,2010-07-25 13:43,1280032980,13,1,1413,9920,9619
sp10-01-41,2010-07-25 14:13,1280034780,14,1,971,6305,8378
sp10-01-41,2010-07-25 14:44,1280036640,14,1,1035,4268,3515
sp10-01-41,2010-07-25 15:14,1280038440,15,1,972,7178,9123
sp10-01-41,2010-07-25 15:45,1280040300,15,1,971,6305,8378
sp10-01-41,2010-07-25 16:15,1280042100,16,1,1035,4268,3515
sp10-01-41,2010-07-25 16:30,1280043000,16,1,1413,9920,9619
sp10-01-41,2010-07-25 17:01,1280044860,17,1,791,252,-425
sp10-01-41,2010-07-25 17:30,1280046600,17,1,60,6,12
sp10-01-41,2010-07-25 18:01,1280048460,18,1,1050,4567,5489
sp10-01-41,2010-07-25 18:31,1280050260,18,1,862,611,1326
sp10-01-41,2010-07-25 19:02,1280052120,19,1,866,-1501,-66
sp10-01-41,2010-07-25 19:32,1280053920,19,1,862,611,1326
sp10-01-41,2010-07-25 20:03,1280055780,20,1,791,252,-425
sp10-01-41,2010-07-25 20:33,1280057580,20,1,1050,4567,5489
sp10-01-41,2010-07-25 21:04,1280059440,21,1,866,-1501,-66
sp10-01-41,2010-07-25 21:34,1280061240,21,1,1050,4567,5489
sp10-01-41,2010-07-25 22:04,1280063040,22,1,791,252,-425
sp10-01-41,2010-07-25 22:35,1280064900,22,1,118,58,58
sp10-01-41,2010-07-25 23:04,1280066640,23,1,116,38,38
sp10-01-41,2010-07-25 23:34,1280068440,23,1,866,-1501,-66
sp10-01-41,2010-07-26 0:05,1280070300,0,2,65,-51,-31
sp10-01-41,2010-07-26 0:35,1280072100,0,2,65,-21,-8
sp10-01-41,2010-07-26 1:04,1280073840,1,2,60,-167,-142
sp10-01-41,2010-07-26 1:35,1280075700,1,2,116,38,38
sp10-01-41,2010-07-26 2:05,1280077500,2,2,116,38,38
sp10-01-41,2010-07-26 2:34,1280079240,2,2,791,252,-425
sp10-01-41,2010-07-26 3:04,1280081040,3,2,60,-73,-62
sp10-01-41,2010-07-26 3:34,1280082840,3,2,65,-137,-92
sp10-01-41,2010-07-26 4:05,1280084700,4,2,117,36,31
sp10-01-41,2010-07-26 4:34,1280086440,4,2,116,38,38
sp10-01-41,2010-07-26 5:05,1280088300,5,2,1742,15161,18312
