ID,DATE,Timestamp,TIME,WEEK,ACCURACY,X,Y
sp10-01-26,2010-07-23 11:44,1279853040,11,6,60,4011,4192
sp10-01-26,2010-07-23 12:14,1279854840,12,6,60,1876,1337
sp10-01-26,2010-07-23 12:45,1279856700,12,6,59,3767,6010
sp10-01-26,2010-07-23 13:15,1279858500,13,6,7,4420,6291
sp10-01-26,2010-07-23 13:55,1279860900,13,6,54,4504,6364
sp10-01-26,2010-07-23 14:24,1279862640,14,6,873,3306,4819
sp10-01-26,2010-07-23 14:35,1279863300,14,6,18,2901,4574
sp10-01-26,2010-07-23 15:05,1279865100,15,6,49,1925,1445
sp10-01-26,2010-07-23 15:55,1279868100,15,6,85,3343,3338
sp10-01-26,2010-07-23 16:24,1279869840,16,6,606,4106,4099
sp10-01-26,2010-07-23 16:54,1279871640,16,6,92,3366,3369
sp10-01-26,2010-07-23 17:25,1279873500,17,6,99,3346,3337
sp10-01-26,2010-07-23 17:54,1279875240,17,6,52,3169,3177
sp10-01-26,2010-07-23 18:25,1279877100,18,6,60,0,64
sp10-01-26,2010-07-23 20:55,1279886100,20,6,60,-12,-27
sp10-01-26,2010-07-23 21:24,1279887840,21,6,72,3361,3364
sp10-01-26,2010-07-23 22:24,1279891440,22,6,854,1597,1550
sp10-01-26,2010-07-24 0:24,1279898640,0,7,854,1597,1550
sp10-01-26,2010-07-24 0:55,1279900500,0,7,57,-33,13
sp10-01-26,2010-07-24 1:24,1279902240,1,7,854,1597,1550
sp10-01-26,2010-07-24 1:55,1279904100,1,7,57,-7,44
sp10-01-26,2010-07-24 2:25,1279905900,2,7,65,-676,-675
sp10-01-26,2010-07-24 2:55,1279907700,2,7,51,124,170
sp10-01-26,2010-07-24 3:05,1279908300,3,7,51,19,45
sp10-01-26,2010-07-24 3:15,1279908900,3,7,68,-56,-100
sp10-01-26,2010-07-24 3:24,1279909440,3,7,854,1597,1550
sp10-01-26,2010-07-24 3:35,1279910100,3,7,97,-101,-93
sp10-01-26,2010-07-24 4:04,1279911840,4,7,854,1597,1550
sp10-01-26,2010-07-24 4:14,1279912440,4,7,54,-13,32
sp10-01-26,2010-07-24 4:44,1279914240,4,7,854,1597,1550
sp10-01-26,2010-07-24 5:15,1279916100,5,7,57,-15,33
sp10-01-26,2010-07-24 5:44,1279917840,5,7,854,1597,1550
sp10-01-26,2010-07-24 6:14,1279919640,6,7,854,1597,1550
sp10-01-26,2010-07-24 6:45,1279921500,6,7,36,55,52
sp10-01-26,2010-07-24 7:15,1279923300,7,7,27,34,72
sp10-01-26,2010-07-24 7:25,1279923900,7,7,34,14,52
sp10-01-26,2010-07-24 7:35,1279924500,7,7,51,106,163
sp10-01-26,2010-07-24 7:44,1279925040,7,7,54,6,39
sp10-01-26,2010-07-24 7:55,1279925700,7,7,49,138,174
sp10-01-26,2010-07-24 8:25,1279927500,8,7,99,-81,-148
sp10-01-26,2010-07-24 8:35,1279928100,8,7,27,59,70
sp10-01-26,2010-07-24 8:45,1279928700,8,7,72,50,90
sp10-01-26,2010-07-24 8:55,1279929300,8,7,54,-144,-108
sp10-01-26,2010-07-24 9:05,1279929900,9,7,58,321,403
sp10-01-26,2010-07-24 9:14,1279930440,9,7,54,-12,33
sp10-01-26,2010-07-24 9:25,1279931100,9,7,12,145,17
sp10-01-26,2010-07-24 10:34,1279935240,10,7,75,3369,3391
sp10-01-26,2010-07-24 11:04,1279937040,11,7,54,-12,33
sp10-01-26,2010-07-24 11:35,1279938900,11,7,29,-6337,-2257
sp10-01-26,2010-07-24 12:05,1279940700,12,7,51,-3547,1720
sp10-01-26,2010-07-24 12:24,1279941840,12,7,75,-3480,1833
sp10-01-26,2010-07-24 12:55,1279943700,12,7,68,-3542,1714
sp10-01-26,2010-07-24 13:25,1279945500,13,7,60,-3552,1735
sp10-01-26,2010-07-24 13:35,1279946100,13,7,75,-3422,1892
sp10-01-26,2010-07-24 14:05,1279947900,14,7,65,-3444,1851
sp10-01-26,2010-07-24 15:05,1279951500,15,7,17,-3617,1642
sp10-01-26,2010-07-24 15:35,1279953300,15,7,17,-4006,-1160
sp10-01-26,2010-07-24 15:45,1279953900,15,7,25,-1716,-1247
sp10-01-26,2010-07-24 15:55,1279954500,15,7,34,2851,2654
sp10-01-26,2010-07-24 16:04,1279955040,16,7,75,3365,3378
sp10-01-26,2010-07-24 16:14,1279955640,16,7,75,3358,3370
sp10-01-26,2010-07-24 16:45,1279957500,16,7,25,3231,3093
sp10-01-26,2010-07-24 17:15,1279959300,17,7,27,-1734,-3458
sp10-01-26,2010-07-24 17:24,1279959840,17,7,874,-1017,-3391
sp10-01-26,2010-07-24 17:34,1279960440,17,7,874,-1017,-3391
sp10-01-26,2010-07-24 18:05,1279962300,18,7,7,-218,-191
sp10-01-26,2010-07-24 18:35,1279964100,18,7,25,-254,-190
sp10-01-26,2010-07-24 18:45,1279964700,18,7,20,-199,-153
sp10-01-26,2010-07-24 18:55,1279965300,18,7,29,-263,-202
sp10-01-26,2010-07-24 19:05,1279965900,19,7,51,-181,-62
sp10-01-26,2010-07-24 19:15,1279966500,19,7,99,-307,-368
sp10-01-26,2010-07-24 19:25,1279967100,19,7,25,-211,-226
sp10-01-26,2010-07-24 19:35,1279967700,19,7,13,-193,-189
sp10-01-26,2010-07-24 19:45,1279968300,19,7,24,-187,-136
