ID,DATE,Timestamp,TIME,WEEK,ACCURACY,X,Y
sp10-01-17,2010-07-24 13:11,1279944660,13,7,34,66,140
sp10-01-17,2010-07-24 13:31,1279945860,13,7,40,-1793,-1303
sp10-01-17,2010-07-24 14:18,1279948680,14,7,68,-843,-860
sp10-01-17,2010-07-24 14:20,1279948800,14,7,60,-81,-42
sp10-01-17,2010-07-24 14:51,1279950660,14,7,97,52,93
sp10-01-17,2010-07-24 14:58,1279951080,14,7,97,-14,27
sp10-01-17,2010-07-24 15:28,1279952880,15,7,27,-134,-92
sp10-01-17,2010-07-24 15:38,1279953480,15,7,54,-305,-260
sp10-01-17,2010-07-24 15:48,1279954080,15,7,65,-16,-14
sp10-01-17,2010-07-24 15:58,1279954680,15,7,51,139,198
sp10-01-17,2010-07-24 16:08,1279955280,16,7,51,-70,-35
sp10-01-17,2010-07-24 16:18,1279955880,16,7,65,-108,-108
sp10-01-17,2010-07-24 16:28,1279956480,16,7,20,286,391
sp10-01-17,2010-07-24 16:38,1279957080,16,7,54,317,304
sp10-01-17,2010-07-24 17:17,1279959420,17,7,29,273,562
sp10-01-17,2010-07-24 17:46,1279961160,17,7,58,-788,-604
sp10-01-17,2010-07-24 17:56,1279961760,17,7,68,-420,-338
sp10-01-17,2010-07-24 18:07,1279962420,18,7,101,-530,127
sp10-01-17,2010-07-24 18:16,1279962960,18,7,60,-79,-39
sp10-01-17,2010-07-24 18:26,1279963560,18,7,68,-189,-230
sp10-01-17,2010-07-24 19:06,1279965960,19,7,44,581,5
sp10-01-17,2010-07-24 19:36,1279967760,19,7,59,571,18
sp10-01-17,2010-07-24 20:31,1279971060,20,7,48,629,57
sp10-01-17,2010-07-24 21:01,1279972860,21,7,46,625,55
sp10-01-17,2010-07-24 21:31,1279974660,21,7,52,604,25
sp10-01-17,2010-07-24 22:14,1279977240,22,7,45,618,47
sp10-01-17,2010-07-24 22:44,1279979040,22,7,812,277,46
sp10-01-17,2010-07-24 23:14,1279980840,23,7,19,581,-13
sp10-01-17,2010-07-24 23:45,1279982700,23,7,58,-151,-295
sp10-01-17,2010-07-25 0:15,1279984500,0,1,65,-242,-92
sp10-01-17,2010-07-25 0:24,1279985040,0,1,60,-81,-42
sp10-01-17,2010-07-25 0:35,1279985700,0,1,60,-74,-34
sp10-01-17,2010-07-25 1:05,1279987500,1,1,72,-61,-28
sp10-01-17,2010-07-25 1:35,1279989300,1,1,99,-1794,-1779
sp10-01-17,2010-07-25 1:45,1279989900,1,1,80,-152,-182
sp10-01-17,2010-07-25 1:55,1279990500,1,1,72,-126,-108
sp10-01-17,2010-07-25 2:05,1279991100,2,1,129,75,151
sp10-01-17,2010-07-25 2:14,1279991640,2,1,49,132,191
sp10-01-17,2010-07-25 2:25,1279992300,2,1,101,-1220,-1340
sp10-01-17,2010-07-25 2:35,1279992900,2,1,40,10,23
sp10-01-17,2010-07-25 2:44,1279993440,2,1,54,-246,-207
sp10-01-17,2010-07-25 2:55,1279994100,2,1,58,-144,-111
sp10-01-17,2010-07-25 3:05,1279994700,3,1,68,46,149
