ID,DATE,Timestamp,TIME,WEEK,ACCURACY,X,Y
fa10-01-76,2010-10-11 12:02,1286766120,12,2,60,69,68
fa10-01-76,2010-10-11 12:13,1286766780,12,2,60,64,64
fa10-01-76,2010-10-11 12:23,1286767380,12,2,60,75,79
fa10-01-76,2010-10-11 12:32,1286767920,12,2,60,-49,0
fa10-01-76,2010-10-11 12:42,1286768520,12,2,60,-48,7
fa10-01-76,2010-10-11 12:52,1286769120,12,2,60,-50,3
fa10-01-76,2010-10-11 13:02,1286769720,13,2,60,-46,10
fa10-01-76,2010-10-11 13:12,1286770320,13,2,60,-45,10
fa10-01-76,2010-10-11 13:22,1286770920,13,2,60,-51,-1
fa10-01-76,2010-10-11 13:38,1286771880,13,2,60,-52,0
fa10-01-76,2010-10-11 13:48,1286772480,13,2,60,-40,18
fa10-01-76,2010-10-11 13:58,1286773080,13,2,60,-47,9
fa10-01-76,2010-10-11 14:08,1286773680,14,2,60,-39,14
fa10-01-76,2010-10-11 14:18,1286774280,14,2,60,-31,26
fa10-01-76,2010-10-11 14:28,1286774880,14,2,60,-36,13
fa10-01-76,2010-10-11 14:39,1286775540,14,2,60,-42,8
fa10-01-76,2010-10-11 14:48,1286776080,14,2,60,-48,5
fa10-01-76,2010-10-11 14:58,1286776680,14,2,60,-40,9
fa10-01-76,2010-10-11 15:09,1286777340,15,2,60,-25,32
fa10-01-76,2010-10-11 15:19,1286777940,15,2,128,935,1271
fa10-01-76,2010-10-11 15:29,1286778540,15,2,32,-63,-20
fa10-01-76,2010-10-11 15:38,1286779080,15,2,48,-139,-103
fa10-01-76,2010-10-11 15:48,1286779680,15,2,64,-161,-130
fa10-01-76,2010-10-11 15:58,1286780280,15,2,24,-118,-149
fa10-01-76,2010-10-11 16:08,1286780880,16,2,24,-148,-121
fa10-01-76,2010-10-11 16:18,1286781480,16,2,24,-14,34
fa10-01-76,2010-10-11 16:28,1286782080,16,2,24,-182,-226
fa10-01-76,2010-10-11 16:39,1286782740,16,2,32,-97,-62
fa10-01-76,2010-10-11 16:49,1286783340,16,2,32,-90,-44
fa10-01-76,2010-10-11 16:59,1286783940,16,2,48,-142,-62
fa10-01-76,2010-10-11 17:09,1286784540,17,2,48,-229,-209
fa10-01-76,2010-10-11 17:19,1286785140,17,2,48,-216,-195
fa10-01-76,2010-10-11 17:29,1286785740,17,2,64,-248,-272
fa10-01-76,2010-10-11 17:39,1286786340,17,2,96,95,177
fa10-01-76,2010-10-11 17:49,1286786940,17,2,128,-363,-412
fa10-01-76,2010-10-11 18:10,1286788200,18,2,24,-69,-16
fa10-01-76,2010-10-11 18:29,1286789340,18,2,48,-198,-186
fa10-01-76,2010-10-11 18:49,1286790540,18,2,128,-121,-25
fa10-01-76,2010-10-11 19:09,1286791740,19,2,96,90,188
fa10-01-76,2010-10-11 19:29,1286792940,19,2,60,-46,6
fa10-01-76,2010-10-11 19:39,1286793540,19,2,24,-201,-191
fa10-01-76,2010-10-11 19:49,1286794140,19,2,96,-223,-241
fa10-01-76,2010-10-11 19:59,1286794740,19,2,96,-270,-280
fa10-01-76,2010-10-11 20:10,1286795400,20,2,60,-43,14
fa10-01-76,2010-10-11 20:19,1286795940,20,2,128,-125,-91
fa10-01-76,2010-10-11 20:29,1286796540,20,2,60,-44,12
fa10-01-76,2010-10-11 20:39,1286797140,20,2,32,-18,8
fa10-01-76,2010-10-11 20:49,1286797740,20,2,60,-42,12
fa10-01-76,2010-10-11 20:59,1286798340,20,2,60,-47,6
fa10-01-76,2010-10-11 21:09,1286798940,21,2,60,-45,9
fa10-01-76,2010-10-11 21:19,1286799540,21,2,60,-45,8
fa10-01-76,2010-10-11 21:29,1286800140,21,2,60,-41,15
fa10-01-76,2010-10-11 21:40,1286800800,21,2,32,-170,-186
fa10-01-76,2010-10-11 21:50,1286801400,21,2,128,-236,-233
fa10-01-76,2010-10-11 22:00,1286802000,22,2,128,-114,-66
fa10-01-76,2010-10-11 22:10,1286802600,22,2,96,-46,-17
fa10-01-76,2010-10-11 22:20,1286803200,22,2,96,38,81
fa10-01-76,2010-10-11 22:29,1286803740,22,2,60,-46,9
fa10-01-76,2010-10-11 22:40,1286804400,22,2,96,-90,-45
fa10-01-76,2010-10-11 22:50,1286805000,22,2,96,-559,-679
fa10-01-76,2010-10-11 23:00,1286805600,23,2,64,-183,-220
fa10-01-76,2010-10-11 23:10,1286806200,23,2,96,-91,-71
fa10-01-76,2010-10-11 23:20,1286806800,23,2,128,7,54
fa10-01-76,2010-10-11 23:40,1286808000,23,2,96,-46,-12
fa10-01-76,2010-10-12 0:51,1286812260,0,3,60,-43,13
fa10-01-76,2010-10-12 1:51,1286815860,1,3,96,-255,-211
fa10-01-76,2010-10-12 2:12,1286817120,2,3,128,-197,-196
fa10-01-76,2010-10-12 2:21,1286817660,2,3,96,-69,-25
fa10-01-76,2010-10-12 3:02,1286820120,3,3,60,-41,15
fa10-01-76,2010-10-12 3:11,1286820660,3,3,60,-47,5
fa10-01-76,2010-10-12 3:51,1286823060,3,3,60,-48,6
fa10-01-76,2010-10-12 4:12,1286824320,4,3,96,-60,-34
fa10-01-76,2010-10-12 4:22,1286824920,4,3,60,-56,-8
fa10-01-76,2010-10-12 5:12,1286827920,5,3,60,-49,2
fa10-01-76,2010-10-12 6:43,1286833380,6,3,128,-18,13
fa10-01-76,2010-10-12 7:13,1286835180,7,3,64,-76,-36
fa10-01-76,2010-10-12 7:23,1286835780,7,3,96,-184,-204
fa10-01-76,2010-10-12 7:43,1286836980,7,3,96,-145,-183
fa10-01-76,2010-10-12 8:17,1286839020,8,3,60,-52,-3
fa10-01-76,2010-10-12 8:58,1286841480,8,3,2,2402,2877
fa10-01-76,2010-10-12 9:03,1286841780,9,3,4,3122,6777
fa10-01-76,2010-10-12 9:34,1286843640,9,3,60,5032,9275
fa10-01-76,2010-10-12 9:44,1286844240,9,3,60,5032,9275
fa10-01-76,2010-10-12 9:59,1286845140,9,3,60,5032,9275
fa10-01-76,2010-10-12 10:19,1286846340,10,3,60,5032,9275
fa10-01-76,2010-10-12 10:50,1286848200,10,3,60,5032,9275
fa10-01-76,2010-10-12 11:10,1286849400,11,3,60,5032,9275
fa10-01-76,2010-10-12 12:11,1286853060,12,3,699,5110,8839
fa10-01-76,2010-10-12 13:48,1286858880,13,3,60,5032,9275
fa10-01-76,2010-10-12 15:19,1286864340,15,3,699,5110,8839
fa10-01-76,2010-10-12 15:29,1286864940,15,3,699,5110,8839
fa10-01-76,2010-10-12 16:20,1286868000,16,3,699,5110,8839
fa10-01-76,2010-10-12 17:38,1286872680,17,3,699,5110,8839
fa10-01-76,2010-10-12 18:29,1286875740,18,3,60,5032,9275
fa10-01-76,2010-10-12 18:51,1286877060,18,3,60,5032,9275
fa10-01-76,2010-10-12 19:09,1286878140,19,3,699,5110,8839
fa10-01-76,2010-10-12 19:19,1286878740,19,3,60,5032,9275
fa10-01-76,2010-10-12 19:40,1286880000,19,3,24,4909,9245
fa10-01-76,2010-10-12 21:00,1286884800,21,3,60,-43,10
fa10-01-76,2010-10-12 21:56,1286888160,21,3,60,-43,12
fa10-01-76,2010-10-12 22:18,1286889480,22,3,60,-43,13
fa10-01-76,2010-10-12 22:41,1286890860,22,3,60,-43,13
fa10-01-76,2010-10-12 22:53,1286891580,22,3,96,-38,-11
fa10-01-76,2010-10-12 23:33,1286893980,23,3,128,-17,18
fa10-01-76,2010-10-13 0:53,1286898780,0,4,60,-44,9
fa10-01-76,2010-10-13 1:13,1286899980,1,4,60,-37,19
fa10-01-76,2010-10-13 2:24,1286904240,2,4,60,-42,13
fa10-01-76,2010-10-13 3:04,1286906640,3,4,60,-42,10
fa10-01-76,2010-10-13 4:14,1286910840,4,4,60,-42,15
fa10-01-76,2010-10-13 4:54,1286913240,4,4,60,-50,1
fa10-01-76,2010-10-13 5:34,1286915640,5,4,60,-43,9
fa10-01-76,2010-10-13 5:55,1286916900,5,4,60,-46,9
fa10-01-76,2010-10-13 6:15,1286918100,6,4,96,20,32
fa10-01-76,2010-10-13 7:15,1286921700,7,4,60,-36,7
fa10-01-76,2010-10-13 8:38,1286926680,8,4,3,2334,2370
fa10-01-76,2010-10-13 8:52,1286927520,8,4,8,5091,9339
fa10-01-76,2010-10-13 9:48,1286930880,9,4,60,5032,9275
fa10-01-76,2010-10-13 12:49,1286941740,12,4,60,5032,9275
fa10-01-76,2010-10-13 16:07,1286953620,16,4,6,6599,5670
fa10-01-76,2010-10-13 16:37,1286955420,16,4,8,5301,5097
fa10-01-76,2010-10-13 20:37,1286969820,20,4,24,314,-668
fa10-01-76,2010-10-13 20:48,1286970480,20,4,6,305,-672
fa10-01-76,2010-10-13 21:19,1286972340,21,4,3,2032,1678
fa10-01-76,2010-10-13 21:39,1286973540,21,4,64,-168,-144
fa10-01-76,2010-10-13 22:31,1286976660,22,4,192,-77,-15
fa10-01-76,2010-10-13 22:51,1286977860,22,4,48,-9,29
fa10-01-76,2010-10-13 23:31,1286980260,23,4,48,32,72
fa10-01-76,2010-10-14 0:01,1286982060,0,5,96,190,317
fa10-01-76,2010-10-14 0:21,1286983260,0,5,60,-36,25
fa10-01-76,2010-10-14 0:41,1286984460,0,5,96,-115,-141
fa10-01-76,2010-10-14 0:52,1286985120,0,5,96,-35,36
fa10-01-76,2010-10-14 1:13,1286986380,1,5,128,-155,-173
fa10-01-76,2010-10-14 1:31,1286987460,1,5,60,-47,5
fa10-01-76,2010-10-14 1:52,1286988720,1,5,96,-92,-39
fa10-01-76,2010-10-14 2:31,1286991060,2,5,60,-43,12
fa10-01-76,2010-10-14 3:01,1286992860,3,5,60,-43,12
fa10-01-76,2010-10-14 5:32,1287001920,5,5,60,-45,9
fa10-01-76,2010-10-14 5:42,1287002520,5,5,60,-43,12
fa10-01-76,2010-10-14 5:52,1287003120,5,5,60,-45,8
fa10-01-76,2010-10-14 7:43,1287009780,7,5,128,-188,-207
fa10-01-76,2010-10-14 7:53,1287010380,7,5,128,35,75
fa10-01-76,2010-10-14 9:13,1287015180,9,5,60,44,31
fa10-01-76,2010-10-14 9:37,1287016620,9,5,60,5032,9275
fa10-01-76,2010-10-14 9:57,1287017820,9,5,699,5110,8839
fa10-01-76,2010-10-14 11:08,1287022080,11,5,60,5032,9275
fa10-01-76,2010-10-14 12:35,1287027300,12,5,8,4802,9309
fa10-01-76,2010-10-14 12:38,1287027480,12,5,8,4918,9227
fa10-01-76,2010-10-14 15:09,1287036540,15,5,60,5107,9382
fa10-01-76,2010-10-14 15:19,1287037140,15,5,699,5110,8839
fa10-01-76,2010-10-14 15:52,1287039120,15,5,60,5032,9275
fa10-01-76,2010-10-14 16:51,1287042660,16,5,60,5032,9275
fa10-01-76,2010-10-14 18:56,1287050160,18,5,128,-14,48
fa10-01-76,2010-10-14 19:25,1287051900,19,5,60,-35,22
fa10-01-76,2010-10-14 20:28,1287055680,20,5,96,95,129
fa10-01-76,2010-10-14 20:58,1287057480,20,5,96,-67,-25
fa10-01-76,2010-10-14 23:02,1287064920,23,5,96,2,31
fa10-01-76,2010-10-15 0:31,1287070260,0,6,60,-35,19
fa10-01-76,2010-10-15 1:01,1287072060,1,6,64,-69,-35
fa10-01-76,2010-10-15 1:32,1287073920,1,6,60,-14,25
