ID,DATE,Timestamp,TIME,WEEK,ACCURACY,X,Y
fa10-01-42,2010-10-05 7:41,1286232060,7,3,55,267,-841
fa10-01-42,2010-10-08 15:27,1286519220,15,6,13,2094,1908
fa10-01-42,2010-10-08 15:56,1286520960,15,6,65,-12,185
fa10-01-42,2010-10-08 16:16,1286522160,16,6,25,25,10
fa10-01-42,2010-10-08 16:36,1286523360,16,6,18,19,10
fa10-01-42,2010-10-08 16:56,1286524560,16,6,18,11,1
fa10-01-42,2010-10-08 17:16,1286525760,17,6,27,-2,-33
fa10-01-42,2010-10-08 17:36,1286526960,17,6,49,36,37
fa10-01-42,2010-10-08 17:56,1286528160,17,6,64,40,60
fa10-01-42,2010-10-08 18:16,1286529360,18,6,65,-82,67
fa10-01-42,2010-10-08 18:36,1286530560,18,6,25,17,50
fa10-01-42,2010-10-08 18:56,1286531760,18,6,64,38,89
fa10-01-42,2010-10-08 19:16,1286532960,19,6,48,68,-32
fa10-01-42,2010-10-08 19:36,1286534160,19,6,33,16,24
fa10-01-42,2010-10-08 19:56,1286535360,19,6,64,21,-8
fa10-01-42,2010-10-08 20:16,1286536560,20,6,49,37,120
fa10-01-42,2010-10-08 20:36,1286537760,20,6,49,17,-121
fa10-01-42,2010-10-08 21:16,1286540160,21,6,97,6,-110
fa10-01-42,2010-10-08 21:46,1286541960,21,6,49,37,-15
fa10-01-42,2010-10-08 22:06,1286543160,22,6,51,-12,-77
fa10-01-42,2010-10-08 22:46,1286545560,22,6,49,-6,42
fa10-01-42,2010-10-08 23:16,1286547360,23,6,27,-59,-53
fa10-01-42,2010-10-08 23:36,1286548560,23,6,13,-99,-72
fa10-01-42,2010-10-08 23:56,1286549760,23,6,51,-74,59
fa10-01-42,2010-10-09 0:16,1286550960,0,7,64,-96,-18
fa10-01-42,2010-10-09 0:36,1286552160,0,7,96,30,-99
fa10-01-42,2010-10-09 0:57,1286553420,0,7,96,33,-139
fa10-01-42,2010-10-09 1:16,1286554560,1,7,72,-73,-140
fa10-01-42,2010-10-09 1:56,1286556960,1,7,34,15,-53
fa10-01-42,2010-10-09 2:26,1286558760,2,7,49,94,-60
fa10-01-42,2010-10-09 2:46,1286559960,2,7,36,-29,-79
fa10-01-42,2010-10-09 3:26,1286562360,3,7,49,9,75
fa10-01-42,2010-10-09 4:17,1286565420,4,7,34,19,-23
fa10-01-42,2010-10-09 4:46,1286567160,4,7,64,56,-63
fa10-01-42,2010-10-09 5:56,1286571360,5,7,64,-5,-65
fa10-01-42,2010-10-09 6:26,1286573160,6,7,49,-22,-11
fa10-01-42,2010-10-09 7:07,1286575620,7,7,97,41,0
fa10-01-42,2010-10-09 7:37,1286577420,7,7,65,64,-5
fa10-01-42,2010-10-09 7:57,1286578620,7,7,65,-128,24
fa10-01-42,2010-10-09 8:16,1286579760,8,7,68,62,14
fa10-01-42,2010-10-09 8:36,1286580960,8,7,68,-29,-9
fa10-01-42,2010-10-09 8:57,1286582220,8,7,129,24,11
fa10-01-42,2010-10-09 9:16,1286583360,9,7,64,96,-47
fa10-01-42,2010-10-09 10:26,1286587560,10,7,96,16,28
fa10-01-42,2010-10-09 10:57,1286589420,10,7,101,35,3
fa10-01-42,2010-10-09 11:37,1286591820,11,7,115,75,118
fa10-01-42,2010-10-09 19:57,1286621820,19,7,96,39,187
fa10-01-42,2010-10-09 23:16,1286633760,23,7,66,-52,-91
fa10-01-42,2010-10-14 22:47,1287064020,22,5,54,40,22
fa10-01-42,2010-10-15 17:56,1287132960,17,6,18,4104,4093
fa10-01-42,2010-10-15 18:06,1287133560,18,6,115,3050,1546
fa10-01-42,2010-10-15 18:15,1287134100,18,6,688,3266,1466
fa10-01-42,2010-10-15 18:26,1287134760,18,6,60,2960,1431
fa10-01-42,2010-10-15 18:35,1287135300,18,6,688,3266,1466
fa10-01-42,2010-10-15 18:46,1287135960,18,6,60,2960,1431
fa10-01-42,2010-10-15 18:56,1287136560,18,6,60,2960,1431
fa10-01-42,2010-10-15 19:56,1287140160,19,6,688,3266,1466
fa10-01-42,2010-10-15 20:56,1287143760,20,6,40,2575,598
fa10-01-42,2010-10-15 21:26,1287145560,21,6,72,2602,687
fa10-01-42,2010-10-15 21:46,1287146760,21,6,58,2578,596
fa10-01-42,2010-10-15 22:06,1287147960,22,6,58,2549,571
fa10-01-42,2010-10-15 22:26,1287149160,22,6,49,6,35
fa10-01-42,2010-10-15 22:46,1287150360,22,6,18,19,47
fa10-01-42,2010-10-15 23:06,1287151560,23,6,13,20,46
fa10-01-42,2010-10-15 23:26,1287152760,23,6,25,35,69
fa10-01-42,2010-10-15 23:46,1287153960,23,6,25,-12,56
fa10-01-42,2010-10-16 0:06,1287155160,0,7,48,5,10
fa10-01-42,2010-10-16 0:26,1287156360,0,7,49,60,-26
fa10-01-42,2010-10-16 0:46,1287157560,0,7,97,76,-93
fa10-01-42,2010-10-16 1:06,1287158760,1,7,68,37,-34
fa10-01-42,2010-10-16 1:26,1287159960,1,7,27,1,48
fa10-01-42,2010-10-16 1:46,1287161160,1,7,64,45,-7
fa10-01-42,2010-10-16 2:06,1287162360,2,7,33,47,5
fa10-01-42,2010-10-16 2:26,1287163560,2,7,64,82,-74
fa10-01-42,2010-10-16 3:06,1287165960,3,7,29,14,26
fa10-01-42,2010-10-16 3:36,1287167760,3,7,36,66,56
fa10-01-42,2010-10-16 3:56,1287168960,3,7,17,32,55
fa10-01-42,2010-10-16 12:03,1287198180,12,7,65,50,4
fa10-01-42,2010-10-16 12:33,1287199980,12,7,49,2,1
fa10-01-42,2010-10-16 12:53,1287201180,12,7,34,92,-129
fa10-01-42,2010-10-16 13:13,1287202380,13,7,54,-19,19
fa10-01-42,2010-10-16 14:53,1287208380,14,7,107,-95,-185
fa10-01-42,2010-10-16 15:12,1287209520,15,7,54,-55,-141
fa10-01-42,2010-10-16 15:22,1287210120,15,7,831,-1552,-1894
fa10-01-42,2010-10-16 15:32,1287210720,15,7,96,31,164
fa10-01-42,2010-10-16 15:42,1287211320,15,7,48,16,68
fa10-01-42,2010-10-16 16:03,1287212580,16,7,49,-4,25
fa10-01-42,2010-10-16 16:23,1287213780,16,7,40,-10,-26
fa10-01-42,2010-10-16 16:43,1287214980,16,7,58,12,40
fa10-01-42,2010-10-16 17:03,1287216180,17,7,65,40,-22
fa10-01-42,2010-10-16 17:23,1287217380,17,7,13,2413,2795
fa10-01-42,2010-10-16 17:43,1287218580,17,7,54,4190,4300
fa10-01-42,2010-10-16 18:03,1287219780,18,7,13,4426,4464
fa10-01-42,2010-10-16 18:23,1287220980,18,7,20,3135,3468
fa10-01-42,2010-10-16 18:43,1287222180,18,7,64,-17,79
fa10-01-42,2010-10-16 19:03,1287223380,19,7,64,49,-59
fa10-01-42,2010-10-16 19:23,1287224580,19,7,40,-6,-16
fa10-01-42,2010-10-16 19:43,1287225780,19,7,49,4,-22
fa10-01-42,2010-10-16 20:03,1287226980,20,7,64,7,61
fa10-01-42,2010-10-16 20:23,1287228180,20,7,49,-3,-8
fa10-01-42,2010-10-16 20:42,1287229320,20,7,58,36,41
fa10-01-42,2010-10-16 21:03,1287230580,21,7,54,-84,18
fa10-01-42,2010-10-16 21:33,1287232380,21,7,54,-28,-60
fa10-01-42,2010-10-16 21:53,1287233580,21,7,58,11,36
fa10-01-42,2010-10-16 22:13,1287234780,22,7,97,-24,65
fa10-01-42,2010-10-16 22:42,1287236520,22,7,58,14,1
fa10-01-42,2010-10-16 23:02,1287237720,23,7,51,-84,-116
fa10-01-42,2010-10-16 23:32,1287239520,23,7,54,-5,1
fa10-01-42,2010-10-16 23:52,1287240720,23,7,80,-56,-47
fa10-01-42,2010-10-17 0:12,1287241920,0,1,65,40,-18
fa10-01-42,2010-10-17 0:32,1287243120,0,1,58,37,60
fa10-01-42,2010-10-17 0:53,1287244380,0,1,72,33,-35
fa10-01-42,2010-10-17 1:23,1287246180,1,1,58,-63,-12
fa10-01-42,2010-10-17 1:42,1287247320,1,1,58,26,51
fa10-01-42,2010-10-17 2:03,1287248580,2,1,68,265,-164
fa10-01-42,2010-10-17 2:33,1287250380,2,1,97,-17,2
fa10-01-42,2010-10-17 2:53,1287251580,2,1,66,-3,-18
fa10-01-42,2010-10-17 3:13,1287252780,3,1,66,-25,18
fa10-01-42,2010-10-17 3:33,1287253980,3,1,72,39,-50
fa10-01-42,2010-10-17 3:53,1287255180,3,1,64,12,0
fa10-01-42,2010-10-17 4:33,1287257580,4,1,72,-5,0
fa10-01-42,2010-10-17 5:23,1287260580,5,1,49,-35,-34
fa10-01-42,2010-10-17 5:53,1287262380,5,1,49,4,-35
fa10-01-42,2010-10-17 6:13,1287263580,6,1,97,30,-94
fa10-01-42,2010-10-17 6:33,1287264780,6,1,65,304,-105
fa10-01-42,2010-10-17 6:53,1287265980,6,1,97,73,-38
fa10-01-42,2010-10-17 8:03,1287270180,8,1,64,106,3
fa10-01-42,2010-10-17 8:33,1287271980,8,1,65,97,6
fa10-01-42,2010-10-17 8:53,1287273180,8,1,68,91,-84
fa10-01-42,2010-10-17 9:13,1287274380,9,1,58,23,44
fa10-01-42,2010-10-17 9:32,1287275520,9,1,64,32,-39
fa10-01-42,2010-10-17 9:52,1287276720,9,1,60,22,43
fa10-01-42,2010-10-17 10:13,1287277980,10,1,34,-15,-24
fa10-01-42,2010-10-17 10:43,1287279780,10,1,60,23,9
fa10-01-42,2010-10-17 12:03,1287284580,12,1,58,32,23
fa10-01-42,2010-10-17 12:32,1287286320,12,1,831,-1552,-1894
fa10-01-42,2010-10-17 13:03,1287288180,13,1,58,10,25
fa10-01-42,2010-10-17 13:13,1287288780,13,1,60,40,24
fa10-01-42,2010-10-17 14:12,1287292320,14,1,58,27,32
fa10-01-42,2010-10-17 14:42,1287294120,14,1,58,30,32
fa10-01-42,2010-10-17 15:13,1287295980,15,1,58,3259,3710
fa10-01-42,2010-10-17 15:43,1287297780,15,1,58,3271,3612
fa10-01-42,2010-10-17 16:03,1287298980,16,1,58,3381,3768
fa10-01-42,2010-10-17 17:42,1287304920,17,1,58,3419,3877
fa10-01-42,2010-10-17 18:13,1287306780,18,1,36,3261,3717
