ID,DATE,Timestamp,TIME,WEEK,TYPE,TARGET
sp10-01-09,2010-07-23 12:56:42,1279857360,12,6,"incoming+","dd9ba28d16436f29acb73c24c4fd72481b16c872"
sp10-01-09,2010-07-24 22:57:50,1279979820,22,7,"outgoing+","a4207ba52a8563567c6ec10a08414323fe6689f4"
sp10-01-09,2010-07-24 22:55:13,1279979700,22,7,"outgoing+","a4207ba52a8563567c6ec10a08414323fe6689f4"
sp10-01-09,2010-07-26 12:58:14,1280116680,12,2,"outgoing+","eaa49de6d5fcb44b60d71cddd259192985201513"
sp10-01-09,2010-07-27 12:15:03,1280200500,12,3,"incoming+","427f0735478417ebf450c4deaf8df016ffea3206"
sp10-01-09,2010-07-27 19:59:50,1280228340,19,3,"outgoing+","427f0735478417ebf450c4deaf8df016ffea3206"
sp10-01-09,2010-07-27 19:59:13,1280228340,19,3,"incoming+","427f0735478417ebf450c4deaf8df016ffea3206"
sp10-01-09,2010-07-28 11:17:10,1280283420,11,4,"outgoing+","2b85723a8639809fcac505cb9e24a1dd4ce68a8d"
sp10-01-09,2010-07-28 08:03:53,1280271780,08,4,"incoming+","c1a1a2e1026619d7d75925a58e716151f02cbb03"
sp10-01-09,2010-07-28 18:20:11,1280308800,18,4,"outgoing+","2240c3ae91345ce44f2b83761be82d33f69b2c4b"
sp10-01-09,2010-07-28 18:14:33,1280308440,18,4,"outgoing+","eaa49de6d5fcb44b60d71cddd259192985201513"
sp10-01-09,2010-07-28 18:13:39,1280308380,18,4,"outgoing+","b612a50b830691854458a8c1deaa1a31247e05ff"
sp10-01-09,2010-07-29 08:35:13,1280360100,08,5,"incoming+","f2c24306dc9426f50f905a28cffc223f337d0e4c"
sp10-01-09,2010-07-29 17:05:42,1280390700,17,5,"incoming+","427f0735478417ebf450c4deaf8df016ffea3206"
sp10-01-09,2010-07-29 17:09:01,1280390940,17,5,"incoming+","427f0735478417ebf450c4deaf8df016ffea3206"
sp10-01-09,2010-07-30 16:06:34,1280473560,16,6,"outgoing+","8cf7f825d4253872e07c152015b160518e5c3d92"
sp10-01-09,2010-07-30 16:04:34,1280473440,16,6,"outgoing+","427f0735478417ebf450c4deaf8df016ffea3206"
sp10-01-09,2010-07-30 12:41:00,1280461260,12,6,"incoming+","c8f64d96bbc5aa0fd9e67b23454131451637ac65"
sp10-01-09,2010-07-31 15:04:24,1280556240,15,7,"incoming+","d52ab3434818c41274ff18e0b8a231342bf0cbb"
sp10-01-09,2010-07-31 14:52:03,1280555520,14,7,"incoming+","427f0735478417ebf450c4deaf8df016ffea3206"
sp10-01-09,2010-07-31 14:50:44,1280555400,14,7,"incoming+","427f0735478417ebf450c4deaf8df016ffea3206"
sp10-01-09,2010-07-31 14:44:38,1280555040,14,7,"outgoing+","427f0735478417ebf450c4deaf8df016ffea3206"
sp10-01-09,2010-07-31 14:42:43,1280554920,14,7,"outgoing+","427f0735478417ebf450c4deaf8df016ffea3206"
sp10-01-09,2010-07-31 14:33:28,1280554380,14,7,"incoming+","47e1ee20706b5ef0d31d8bc859a5bd5c58d514a0"
sp10-01-09,2010-07-31 14:32:34,1280554320,14,7,"incoming+","47e1ee20706b5ef0d31d8bc859a5bd5c58d514a0"
sp10-01-09,2010-07-31 12:37:14,1280547420,12,7,"incoming+","b507c70b8dbbe676dc3e26f73624d86f05c6c64e"
sp10-01-09,2010-07-31 18:57:59,1280570220,18,7,"incoming+","427f0735478417ebf450c4deaf8df016ffea3206"
