ID,DATE,Timestamp,TIME,WEEK,TYPE,TARGET
fa10-01-07,2010-09-08 11:21:58,1283912460,11,4,"outgoing+","fa12ad90214a28ae00cd96d57c9151a1dff8a574"
fa10-01-07,2010-09-08 12:22:57,1283916120,12,4,"incoming+","a6b567324f9e30538214f33d48bddd35d5bd4858"
fa10-01-07,2010-09-08 12:19:38,1283915940,12,4,"outgoing+","a6b567324f9e30538214f33d48bddd35d5bd4858"
fa10-01-07,2010-09-08 12:18:29,1283915880,12,4,"outgoing+","a6b567324f9e30538214f33d48bddd35d5bd4858"
fa10-01-07,2010-09-08 12:17:53,1283915820,12,4,"outgoing+","a6b567324f9e30538214f33d48bddd35d5bd4858"
fa10-01-07,2010-09-08 18:07:27,1283936820,18,4,"outgoing+","52e039aa18cd7e0566bd21f45b9b166863378399"
fa10-01-07,2010-09-08 20:36:00,1283945760,20,4,"outgoing+","eaa49de6d5fcb44b60d71cddd259192985201513"
fa10-01-07,2010-09-09 10:00:13,1283994000,10,5,"incoming+","356a192b7913b04c54574d18c28d46e6395428ab"
fa10-01-07,2010-09-09 10:19:12,1283995140,10,5,"outgoing+","fa12ad90214a28ae00cd96d57c9151a1dff8a574"
fa10-01-07,2010-09-09 10:16:47,1283994960,10,5,"outgoing+","fa12ad90214a28ae00cd96d57c9151a1dff8a574"
fa10-01-07,2010-09-09 10:12:42,1283994720,10,5,"outgoing+","fa12ad90214a28ae00cd96d57c9151a1dff8a574"
fa10-01-07,2010-09-09 10:11:55,1283994660,10,5,"outgoing+","fa12ad90214a28ae00cd96d57c9151a1dff8a574"
fa10-01-07,2010-09-09 14:56:34,1284011760,14,5,"outgoing+","fa12ad90214a28ae00cd96d57c9151a1dff8a574"
fa10-01-07,2010-09-09 17:10:26,1284019800,17,5,"incoming+","fa12ad90214a28ae00cd96d57c9151a1dff8a574"
fa10-01-07,2010-09-09 17:09:21,1284019740,17,5,"outgoing+","fa12ad90214a28ae00cd96d57c9151a1dff8a574"
fa10-01-07,2010-09-09 19:27:47,1284028020,19,5,"outgoing+","fa12ad90214a28ae00cd96d57c9151a1dff8a574"
