ID,DATE,Timestamp,TIME,WEEK,TYPE,TARGET
sp10-01-55,2010-07-23 14:52:26,1279864320,14,6,"incoming+","1341769a739cf0db8fc50089b4612917d7a0c826"
sp10-01-55,2010-07-23 15:32:36,1279866720,15,6,"incoming+","e6117933d107f04a117f2845452a1e6b62b5f1e3"
sp10-01-55,2010-07-24 22:20:46,1279977600,22,7,"outgoing+","e6117933d107f04a117f2845452a1e6b62b5f1e3"
sp10-01-55,2010-07-26 09:56:33,1280105760,09,2,"incoming+","356a192b7913b04c54574d18c28d46e6395428ab"
sp10-01-55,2010-07-26 10:18:29,1280107080,10,2,"incoming+","356a192b7913b04c54574d18c28d46e6395428ab"
sp10-01-55,2010-07-27 22:54:52,1280238840,22,3,"incoming+","cb9f6e69b9d3676354de7aa5cc40958a3b7f04f3"
sp10-01-55,2010-07-27 22:54:18,1280238840,22,3,"incoming+","cb9f6e69b9d3676354de7aa5cc40958a3b7f04f3"
sp10-01-55,2010-07-28 17:56:53,1280307360,17,4,"outgoing+","e6117933d107f04a117f2845452a1e6b62b5f1e3"
sp10-01-55,2010-07-29 09:56:54,1280364960,09,5,"incoming+","611d21ff1f65950b70f08b876729ed420690d974"
sp10-01-55,2010-07-30 12:15:40,1280459700,12,6,"incoming+","356a192b7913b04c54574d18c28d46e6395428ab"
sp10-01-55,2010-07-30 13:29:08,1280464140,13,6,"incoming+","e6117933d107f04a117f2845452a1e6b62b5f1e3"
sp10-01-55,2010-07-30 17:02:23,1280476920,17,6,"incoming+","b061ee366366c04c557f5dee129c24da4d5d5c2d"
sp10-01-55,2010-07-31 16:02:18,1280559720,16,7,"incoming+","366e956e922adf65ed1730b258a82bc2c1c818ef"
sp10-01-55,2010-07-31 18:41:58,1280569260,18,7,"incoming+","4303ff8e64f7d7d2a7f22dcd9a4039c9e9f19983"
sp10-01-55,2010-08-01 17:54:12,1280652840,17,1,"outgoing+","8e72aad08a9284de7b655938f6238b47e6bc3182"
sp10-01-55,2010-08-01 17:53:58,1280652780,17,1,"outgoing+","b061ee366366c04c557f5dee129c24da4d5d5c2d"
sp10-01-55,2010-08-01 17:50:01,1280652600,17,1,"outgoing+","b061ee366366c04c557f5dee129c24da4d5d5c2d"
sp10-01-55,2010-08-03 08:59:49,1280793540,08,3,"incoming+","fe50dc5094d5df75037796a3056cb9faa19452b0"
sp10-01-55,2010-08-03 09:19:31,1280794740,09,3,"incoming+","fe50dc5094d5df75037796a3056cb9faa19452b0"
sp10-01-55,2010-08-03 09:04:22,1280793840,09,3,"outgoing+","fe50dc5094d5df75037796a3056cb9faa19452b0"
sp10-01-55,2010-08-03 11:44:50,1280803440,11,3,"outgoing+","27028a60ad81bba0d896fa418d21abd54072748e"
sp10-01-55,2010-08-03 16:36:31,1280820960,16,3,"incoming+","82d53bf99eab18ce0d0ca7014d7f806f87763cb0"
sp10-01-55,2010-08-03 16:13:34,1280819580,16,3,"incoming+","82d53bf99eab18ce0d0ca7014d7f806f87763cb0"
