ID,DATE,Timestamp,TIME,WEEK,TYPE,TARGET
sp10-01-31,2010-07-22 21:57:54,1279803420,21,5,"incoming+","62291592a8e72b6e7ab40217dd5850dda5071da6"
sp10-01-31,2010-07-22 21:55:52,1279803300,21,5,"outgoing+","62291592a8e72b6e7ab40217dd5850dda5071da6"
sp10-01-31,2010-07-22 21:05:49,1279800300,21,5,"incoming+","62291592a8e72b6e7ab40217dd5850dda5071da6"
sp10-01-31,2010-07-22 20:52:54,1279799520,20,5,"outgoing+","631261d967f6d58bc146496ec758eecc1cbe94f1"
sp10-01-31,2010-07-23 14:38:35,1279863480,14,6,"incoming+","ac9edba5939c75d3bcf7ccdc591d94b2cfbe6215"
sp10-01-31,2010-07-23 13:58:49,1279861080,13,6,"incoming+","bd523b2da05758d66e78d65a1ed8b5a9c4d8c703"
sp10-01-31,2010-07-23 11:32:17,1279852320,11,6,"outgoing+","fa33d03c8d3af9397d01be1909f96e3382e453c7"
sp10-01-31,2010-07-23 11:18:26,1279851480,11,6,"outgoing+","ab608d39843cc35c39cc09395b7c50cd7b050fa4"
sp10-01-31,2010-07-24 22:07:42,1279976820,22,7,"incoming+","865c14d9ba1761821cba3374184c8003e705b142"
sp10-01-31,2010-07-24 22:06:58,1279976760,22,7,"outgoing+","caeed8d54cc5f079c6b28cef458f63a8058d4ddf"
sp10-01-31,2010-07-24 21:03:59,1279972980,21,7,"incoming+","865c14d9ba1761821cba3374184c8003e705b142"
sp10-01-31,2010-07-24 19:08:21,1279966080,19,7,"incoming+","865c14d9ba1761821cba3374184c8003e705b142"
sp10-01-31,2010-07-24 18:52:57,1279965120,18,7,"outgoing+","8f7654a0f7bf68e98f5e3f8fe3ec8fdd830c4f0a"
sp10-01-31,2010-07-24 18:49:11,1279964940,18,7,"outgoing+","8f7654a0f7bf68e98f5e3f8fe3ec8fdd830c4f0a"
sp10-01-31,2010-07-24 18:48:43,1279964880,18,7,"incoming+","8f7654a0f7bf68e98f5e3f8fe3ec8fdd830c4f0a"
